Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
7003,14,Morona Santiago,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2014,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,16,Pastaza,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2014,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,17,Pichincha,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,48,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2014,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,18,Tungurahua,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2014,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,20,Galápagos,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2014,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,21,Sucumbios,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2014,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,24,Santa Elena,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,10,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2014,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,01,Azuay,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,11,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,02,Bolívar,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,04,Carchi,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,05,Cotopaxi,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,8,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,06,Chimborazo,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,07,El Oro,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,08,Esmeraldas,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,14,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,09,Guayas,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,16,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,10,Imbabura,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,11,Loja,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,10,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,12,Los Ríos,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,18,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,13,Manabí,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,36,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,14,Morona Santiago,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,16,Pastaza,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,17,Pichincha,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,46,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,20,Galápagos,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,21,Sucumbios,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,24,Santa Elena,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,5,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2015,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,01,Azuay,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,10,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,02,Bolívar,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,04,Carchi,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,05,Cotopaxi,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,3,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,06,Chimborazo,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,07,El Oro,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,08,Esmeraldas,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,7,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,09,Guayas,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,13,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,10,Imbabura,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,11,Loja,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,8,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,12,Los Ríos,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,16,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,13,Manabí,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,13,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,14,Morona Santiago,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,2,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,17,Pichincha,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,45,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,20,Galápagos,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,21,Sucumbios,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,24,Santa Elena,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,3,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2016,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,01,Azuay,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,10,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2017,,Ministerio de Educación,Instituciones,Personas,ODS 4
7003,02,Bolívar,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Instituciones educativas con sostenimiento municipal,Total,Total,1,No Aplica,Financiada por los Municipios. Datos de Archivo Maestro de Instituciones Educativas (AMIE),2017,,Ministerio de Educación,Instituciones,Personas,ODS 4
